episode,timesteps,reward,num_actions,actions_plus_1
496,8580,9.296348,7,"[67, 13, 65, 2, 18, 27, 3]"
497,8608,11.318797,7,"[65, 10, 14, 63, 18, 13, 25]"
498,8636,24.78821,7,"[7, 4, 22, 54, 1, 76, 18]"
499,8660,17.362202,6,"[12, 14, 35, 22, 78, 21]"
500,8676,7.542838,4,"[54, 11, 60, 5]"
501,8692,7.530275,4,"[14, 60, 47, 9]"
502,8708,9.405456,4,"[2, 65, 58, 18]"
503,8728,11.946178,5,"[67, 78, 10, 18, 9]"
504,8748,28.487789,5,"[33, 78, 16, 76, 5]"
505,8764,1.373002,4,"[73, 4, 39, 1]"
506,8776,7.331642,3,"[38, 65, 1]"
507,8788,9.171672,3,"[72, 57, 1]"
508,8800,9.132791,3,"[59, 17, 67]"
509,8816,9.897117,4,"[63, 4, 11, 65]"
510,8844,15.679224,7,"[65, 3, 14, 74, 8, 10, 21]"
511,8868,13.150811,6,"[6, 21, 76, 73, 31, 1]"
512,8892,4.913076,6,"[4, 15, 3, 19, 72, 4]"
513,8916,13.275822,6,"[74, 4, 16, 77, 14, 23]"
514,8932,16.580734,4,"[66, 14, 59, 56]"
515,8944,7.552668,3,"[27, 14, 63]"
516,8964,17.546305,5,"[40, 76, 11, 15, 14]"
517,8984,11.728392,5,"[54, 2, 61, 74, 17]"
518,8996,6.894178,3,"[39, 64, 1]"
519,9024,12.49609,7,"[11, 17, 3, 70, 66, 20, 8]"
520,9044,8.424698,5,"[4, 61, 14, 49, 2]"
521,9060,13.799443,4,"[33, 69, 63, 4]"
522,9076,28.84762,4,"[66, 22, 76, 5]"
523,9088,11.481079,3,"[75, 76, 18]"
524,9104,8.068039,4,"[61, 36, 58, 1]"
525,9116,11.612043,3,"[67, 54, 9]"
526,9128,10.163619,3,"[76, 65, 2]"
527,9148,7.469995,5,"[58, 58, 12, 19, 9]"
528,9160,11.170181,3,"[68, 48, 1]"
529,9176,11.32323,4,"[64, 16, 61, 2]"
530,9188,17.095415,3,"[64, 17, 75]"
531,9204,3.70892,4,"[69, 22, 8, 18]"
532,9228,11.285646,6,"[23, 15, 65, 35, 56, 1]"
533,9248,26.759615,5,"[58, 15, 15, 77, 4]"
534,9260,9.021489,3,"[72, 55, 16]"
535,9272,5.19201,3,"[66, 37, 1]"
536,9288,10.868624,4,"[68, 16, 54, 5]"
537,9300,11.671439,3,"[68, 60, 2]"
538,9316,8.085763,4,"[23, 7, 75, 12]"
539,9340,4.337084,6,"[68, 13, 7, 3, 1, 25]"
540,9356,4.339258,4,"[67, 22, 24, 4]"
541,9372,12.297368,4,"[68, 31, 76, 20]"
542,9384,8.640905,3,"[56, 65, 22]"
543,9396,5.283194,3,"[66, 36, 2]"
544,9416,8.285635,5,"[51, 65, 22, 55, 2]"
545,9436,12.970641,5,"[65, 14, 71, 14, 18]"
546,9452,25.270656,4,"[72, 14, 76, 7]"
547,9464,20.339144,3,"[33, 78, 6]"
548,9476,6.295867,3,"[33, 67, 4]"
549,9496,13.091131,5,"[75, 5, 78, 34, 16]"
550,9508,4.467501,3,"[67, 37, 13]"
551,9524,6.432775,4,"[53, 72, 21, 23]"
552,9536,1.111648,3,"[47, 56, 1]"
553,9548,19.487082,3,"[33, 76, 8]"
554,9560,4.461774,3,"[68, 36, 13]"
555,9580,9.31523,5,"[61, 7, 4, 63, 8]"
556,9592,4.757545,3,"[17, 75, 12]"
557,9608,6.871456,4,"[12, 31, 73, 14]"
558,9620,5.621314,3,"[66, 27, 11]"
559,9632,5.537566,3,"[64, 27, 13]"
560,9648,2.424688,4,"[27, 18, 57, 2]"
561,9664,9.589654,4,"[71, 4, 67, 1]"
562,9688,28.170658,6,"[65, 12, 4, 4, 76, 21]"
563,9708,20.919416,5,"[7, 15, 16, 76, 16]"
564,9724,13.531224,4,"[33, 69, 62, 18]"
565,9736,11.352879,3,"[65, 61, 4]"
566,9756,16.282137,5,"[68, 15, 62, 56, 7]"
567,9768,5.813421,3,"[2, 44, 58]"
568,9784,29.981382,4,"[66, 22, 78, 3]"
569,9800,8.380244,4,"[59, 22, 57, 5]"
570,9828,23.576109,7,"[5, 7, 22, 76, 17, 67, 1]"
571,9844,8.009055,4,"[58, 16, 58, 11]"
572,9864,19.722789,5,"[20, 15, 77, 10, 21]"
573,9888,11.322587,6,"[11, 22, 14, 62, 72, 14]"
574,9896,11.364511,2,"[66, 64]"
575,9920,25.093017,6,"[58, 17, 14, 76, 29, 14]"
576,9932,2.05923,3,"[10, 72, 22]"
577,9944,5.679596,3,"[68, 27, 9]"
578,9972,24.163032,7,"[58, 7, 11, 16, 78, 22, 16]"
579,9988,2.405717,4,"[63, 23, 7, 24]"
580,10004,5.391233,4,"[66, 12, 8, 18]"
581,10020,19.772683,4,"[33, 78, 8, 24]"
582,10044,6.676109,6,"[74, 35, 11, 14, 60, 1]"
583,10068,24.607239,6,"[14, 4, 14, 77, 55, 5]"
584,10092,24.668013,6,"[1, 33, 78, 22, 58, 3]"
585,10104,9.312521,3,"[60, 67, 3]"
586,10120,12.097699,4,"[62, 22, 67, 5]"
587,10140,0.865215,5,"[27, 4, 54, 16, 16]"
588,10156,9.263782,4,"[54, 65, 17, 20]"
589,10180,15.539671,6,"[68, 17, 71, 12, 22, 5]"
590,10204,29.895943,6,"[33, 78, 4, 11, 15, 67]"
591,10228,12.179289,6,"[67, 13, 16, 63, 46, 3]"
592,10244,4.42299,4,"[68, 18, 23, 8]"
593,10252,9.755093,2,"[61, 69]"
594,10272,13.192184,5,"[66, 22, 75, 29, 3]"
595,10296,12.877434,6,"[65, 4, 11, 14, 73, 2]"
596,10308,11.671439,3,"[68, 60, 2]"
597,10324,7.657724,4,"[55, 60, 10, 18]"
598,10340,10.434616,4,"[33, 10, 59, 54]"
599,10364,11.891274,6,"[65, 4, 22, 76, 31, 10]"
600,10380,12.435181,4,"[62, 24, 67, 3]"
601,10404,20.943115,6,"[8, 12, 4, 14, 76, 16]"
602,10432,28.817947,7,"[34, 78, 11, 4, 16, 64, 1]"
603,10448,19.7164,4,"[33, 78, 29, 3]"
604,10464,29.25381,4,"[64, 22, 77, 19]"
605,10476,2.510382,3,"[33, 59, 12]"
606,10488,5.490627,3,"[65, 27, 12]"
607,10500,20.339144,3,"[33, 78, 6]"
608,10524,12.176618,6,"[73, 16, 65, 7, 20, 14]"
609,10540,8.802514,4,"[54, 64, 14, 24]"
610,10560,11.306952,5,"[43, 59, 74, 21, 11]"
611,10576,28.365835,4,"[65, 17, 78, 9]"
612,10600,25.239501,6,"[63, 22, 76, 11, 22, 14]"
613,10612,20.339144,3,"[33, 78, 6]"
614,10640,19.535088,7,"[23, 4, 10, 77, 8, 27, 7]"
615,10664,26.79323,6,"[72, 10, 4, 77, 29, 3]"
616,10680,13.968677,4,"[64, 33, 76, 9]"
617,10696,20.607901,4,"[23, 14, 76, 4]"
618,10716,14.788598,5,"[28, 76, 65, 31, 8]"
619,10744,10.823323,7,"[55, 7, 17, 16, 73, 26, 1]"
620,10772,13.211302,7,"[65, 17, 70, 10, 6, 8, 19]"
621,10780,11.364511,2,"[66, 64]"
622,10800,11.060013,5,"[42, 54, 72, 16, 11]"
623,10816,6.487212,4,"[41, 3, 72, 1]"
624,10828,8.908623,3,"[58, 57, 2]"
625,10852,4.311522,6,"[65, 14, 11, 1, 2, 24]"
626,10872,3.788823,5,"[58, 22, 62, 51, 2]"
627,10888,3.372433,4,"[65, 33, 41, 4]"
628,10908,12.24715,5,"[63, 14, 10, 65, 4]"
629,10924,10.349733,4,"[65, 60, 27, 4]"
630,10940,8.727312,4,"[75, 10, 51, 7]"
631,10960,5.745232,5,"[5, 37, 61, 18, 9]"
632,10980,18.444137,5,"[20, 15, 77, 20, 24]"
633,11000,28.629644,5,"[65, 22, 78, 28, 15]"
634,11016,29.135869,4,"[65, 22, 76, 6]"
635,11028,11.210153,3,"[65, 50, 2]"
636,11040,10.026588,3,"[58, 61, 11]"
637,11064,13.453199,6,"[65, 15, 15, 61, 20, 19]"
638,11084,14.491737,5,"[63, 4, 14, 75, 13]"
639,11100,9.304327,4,"[67, 60, 27, 15]"
640,11112,7.91011,3,"[7, 33, 64]"
641,11144,4.530487,8,"[65, 12, 6, 14, 6, 9, 8, 23]"
642,11156,2.510382,3,"[33, 59, 12]"
643,11184,22.627306,7,"[15, 16, 3, 76, 22, 56, 7]"
644,11212,25.85605,7,"[2, 63, 15, 10, 76, 23, 6]"
645,11232,16.695868,5,"[39, 76, 3, 38, 13]"
646,11248,0.780354,4,"[58, 37, 23, 25]"
647,11272,5.246981,6,"[58, 4, 65, 38, 18, 12]"
648,11296,16.898374,6,"[33, 78, 27, 10, 23, 24]"
649,11320,27.52432,6,"[33, 77, 23, 4, 70, 1]"
650,11340,15.774927,5,"[64, 14, 14, 76, 14]"
651,11360,24.611806,5,"[72, 14, 76, 24, 9]"
652,11376,16.418673,4,"[64, 16, 76, 13]"
653,11388,18.443685,3,"[33, 77, 7]"
654,11400,3.986173,3,"[65, 42, 10]"
655,11424,28.805365,6,"[22, 16, 76, 27, 64, 3]"
656,11448,26.303819,6,"[16, 16, 3, 78, 66, 3]"
657,11460,2.418139,3,"[57, 35, 12]"
658,11484,19.491886,6,"[2, 20, 14, 78, 24, 18]"
659,11496,11.736903,3,"[65, 57, 8]"
660,11512,5.604547,4,"[66, 11, 14, 13]"
661,11532,24.397332,5,"[33, 78, 16, 60, 8]"
662,11548,25.535489,4,"[33, 78, 65, 6]"
663,11560,9.728971,3,"[62, 61, 7]"
664,11576,16.105972,4,"[65, 15, 77, 25]"
665,11588,5.579046,3,"[64, 29, 11]"
666,11612,23.439462,6,"[1, 16, 16, 77, 58, 1]"
667,11632,25.807305,5,"[33, 3, 77, 64, 5]"
668,11652,28.543329,5,"[64, 23, 76, 23, 9]"
669,11664,11.715438,3,"[64, 61, 5]"
670,11688,15.47416,6,"[65, 12, 16, 78, 15, 22]"
671,11700,12.239679,3,"[65, 55, 10]"
672,11712,5.294513,3,"[66, 18, 20]"
673,11732,21.141028,5,"[8, 23, 4, 78, 4]"
674,11756,1.406278,6,"[33, 59, 9, 7, 30, 5]"
675,11768,3.315041,3,"[63, 20, 21]"
676,11792,6.032492,6,"[1, 2, 28, 15, 63, 21]"
677,11808,9.729801,4,"[2, 65, 58, 5]"
678,11824,28.963609,4,"[65, 22, 77, 18]"
679,11836,4.481755,3,"[78, 19, 7]"
680,11848,11.150298,3,"[66, 50, 1]"
681,11860,9.790777,3,"[63, 60, 7]"
682,11876,6.203325,4,"[17, 16, 66, 5]"
683,11888,18.164702,3,"[33, 77, 20]"
684,11904,12.969791,4,"[64, 27, 76, 15]"
685,11924,24.628137,5,"[14, 22, 76, 58, 12]"
686,11936,5.277182,3,"[64, 37, 3]"
687,11948,4.172846,3,"[65, 28, 24]"
688,11964,4.459676,4,"[65, 4, 27, 21]"
689,11980,15.501801,4,"[65, 28, 77, 12]"
690,11996,27.211544,4,"[63, 27, 76, 3]"
691,12012,6.574539,4,"[12, 23, 66, 3]"
692,12032,12.212889,5,"[63, 22, 10, 64, 23]"
693,12048,10.990266,4,"[65, 16, 57, 5]"
694,12060,9.790777,3,"[63, 60, 7]"
695,12076,5.59809,4,"[64, 6, 22, 12]"
696,12096,4.439872,5,"[28, 15, 61, 29, 23]"
697,12112,16.279146,4,"[65, 14, 77, 13]"
698,12144,27.355177,8,"[7, 17, 16, 76, 11, 15, 61, 5]"
699,12164,5.767399,5,"[33, 54, 3, 54, 12]"
700,12184,9.509871,5,"[63, 14, 4, 61, 1]"
701,12196,13.611973,3,"[62, 31, 76]"
702,12208,3.067912,3,"[72, 31, 1]"
703,12232,19.111879,6,"[15, 10, 15, 76, 24, 3]"
704,12244,9.442484,3,"[72, 56, 2]"
705,12264,28.391845,5,"[33, 78, 27, 66, 4]"
706,12280,9.769323,4,"[65, 16, 54, 21]"
707,12304,25.275255,6,"[33, 78, 23, 4, 60, 10]"
708,12320,11.212331,4,"[65, 16, 60, 2]"
709,12336,2.861274,4,"[74, 16, 9, 18]"
710,12352,25.450948,4,"[33, 3, 78, 55]"
711,12376,7.382634,6,"[20, 10, 77, 9, 16, 11]"
712,12400,5.904173,6,"[14, 14, 72, 4, 6, 20]"
713,12428,6.917512,7,"[14, 17, 4, 54, 6, 58, 3]"
714,12456,0.572328,7,"[33, 19, 6, 22, 4, 63, 9]"
715,12472,20.370428,4,"[33, 4, 78, 2]"
716,12484,2.584533,3,"[63, 34, 20]"
717,12496,4.406661,3,"[65, 31, 21]"
718,12516,27.361967,5,"[65, 11, 10, 76, 7]"
719,12532,2.464583,4,"[72, 15, 20, 10]"
720,12540,9.26133,2,"[74, 56]"
721,12552,11.6649,3,"[65, 56, 9]"
722,12564,3.277526,3,"[64, 50, 3]"
723,12584,25.299953,5,"[33, 54, 78, 29, 1]"
724,12596,20.153943,3,"[34, 78, 18]"
725,12620,25.436357,6,"[9, 22, 4, 77, 64, 6]"
726,12636,4.486042,4,"[65, 9, 22, 21]"
727,12656,15.653194,5,"[64, 68, 14, 60, 2]"
728,12684,10.181669,7,"[7, 23, 16, 61, 17, 68, 3]"
729,12696,5.621314,3,"[66, 27, 11]"
730,12720,24.800214,6,"[8, 16, 15, 77, 58, 8]"
731,12736,9.843215,4,"[67, 16, 54, 19]"
732,12756,15.469934,5,"[66, 16, 77, 32, 4]"
733,12772,27.840631,4,"[72, 16, 78, 3]"
734,12796,17.014771,6,"[16, 16, 78, 18, 10, 18]"
735,12816,19.661509,5,"[25, 10, 77, 10, 21]"
736,12832,28.471835,4,"[65, 23, 76, 18]"
737,12848,29.135869,4,"[65, 22, 76, 6]"
738,12864,12.054054,4,"[77, 73, 9, 23]"
739,12872,9.156988,2,"[59, 71]"
740,12888,14.559372,4,"[67, 27, 61, 1]"
741,12904,19.778696,4,"[33, 78, 7, 25]"
742,12928,4.780737,6,"[1, 8, 16, 17, 71, 4]"
743,12948,13.698649,5,"[65, 16, 4, 63, 8]"
744,12972,11.654052,6,"[63, 16, 10, 69, 47, 3]"
745,13004,28.641022,8,"[65, 15, 4, 3, 78, 16, 10, 17]"
746,13028,27.948573,6,"[64, 16, 4, 77, 33, 1]"
747,13044,29.135869,4,"[65, 22, 76, 6]"
748,13068,15.884797,6,"[64, 11, 4, 3, 77, 23]"
749,13096,17.297514,7,"[28, 10, 78, 28, 6, 20, 25]"
750,13112,24.871589,4,"[34, 78, 56, 1]"
751,13140,25.029747,7,"[20, 17, 76, 4, 23, 54, 1]"
752,13156,29.687873,4,"[66, 23, 77, 3]"
753,13168,11.210153,3,"[65, 50, 2]"
754,13192,25.247523,6,"[8, 23, 3, 78, 55, 2]"
755,13216,17.032037,6,"[23, 16, 76, 25, 9, 20]"
756,13228,11.210153,3,"[65, 50, 2]"
757,13244,19.264519,4,"[26, 14, 76, 14]"
758,13264,25.215575,5,"[60, 21, 3, 78, 7]"
759,13280,28.108908,4,"[64, 18, 78, 22]"
760,13300,28.091949,5,"[64, 22, 77, 29, 16]"
761,13316,20.375969,4,"[8, 27, 77, 5]"
762,13348,24.202654,8,"[7, 23, 78, 22, 4, 3, 60, 11]"
763,13368,18.095555,5,"[25, 14, 76, 34, 7]"
764,13392,24.563886,6,"[33, 3, 3, 77, 64, 2]"
765,13412,3.350682,5,"[64, 22, 9, 41, 7]"
766,13436,19.53316,6,"[9, 22, 78, 7, 22, 5]"
767,13448,4.614587,3,"[68, 29, 20]"
768,13476,16.053995,7,"[25, 14, 78, 27, 2, 26, 23]"
769,13492,8.732858,4,"[63, 23, 54, 3]"
770,13520,25.681058,7,"[2, 7, 4, 22, 78, 55, 1]"
771,13540,26.674729,5,"[59, 15, 15, 76, 4]"
772,13560,18.792952,5,"[33, 78, 18, 23, 4]"
773,13580,1.8329,5,"[59, 8, 11, 27, 12]"
774,13600,18.807722,5,"[34, 78, 12, 18, 14]"
775,13616,4.499642,4,"[26, 16, 73, 2]"
776,13628,7.725242,3,"[28, 78, 24]"
777,13660,28.791737,8,"[8, 23, 4, 3, 77, 23, 66, 4]"
778,13672,11.210153,3,"[65, 50, 2]"
779,13700,24.95772,7,"[11, 27, 78, 27, 2, 59, 4]"
780,13716,28.963609,4,"[65, 22, 77, 18]"
781,13740,6.914454,6,"[21, 14, 4, 67, 12, 25]"
782,13764,19.304818,6,"[9, 22, 4, 78, 20, 23]"
783,13776,19.666599,3,"[33, 78, 32]"
784,13792,20.478613,4,"[33, 4, 76, 4]"
785,13812,13.72417,5,"[68, 27, 62, 23, 15]"
786,13836,24.537092,6,"[13, 22, 78, 57, 26, 12]"
787,13856,29.829063,5,"[64, 17, 4, 78, 6]"
788,13872,23.130958,4,"[33, 77, 58, 1]"
789,13888,21.15871,4,"[20, 16, 78, 3]"
790,13916,25.696048,7,"[5, 27, 4, 78, 22, 57, 2]"
791,13940,4.55613,6,"[33, 63, 6, 14, 19, 8]"
792,13964,17.306515,6,"[26, 14, 78, 23, 9, 19]"
793,13980,5.521221,4,"[34, 3, 61, 6]"
794,14004,19.357147,6,"[21, 15, 78, 6, 35, 1]"
795,14016,20.421371,3,"[34, 78, 5]"
796,14032,6.03477,4,"[20, 14, 64, 6]"
797,14056,17.922562,6,"[20, 4, 14, 77, 39, 15]"
798,14068,5.584322,3,"[64, 31, 9]"
799,14088,25.080261,5,"[20, 14, 78, 54, 3]"
800,14104,25.772601,4,"[34, 78, 68, 2]"
801,14128,24.770437,6,"[26, 3, 3, 78, 62, 10]"
802,14148,20.058807,5,"[20, 14, 78, 21, 10]"
803,14168,18.652208,5,"[34, 78, 14, 10, 20]"
804,14184,3.713666,4,"[63, 11, 23, 7]"
805,14208,5.844039,6,"[14, 17, 10, 76, 37, 2]"
806,14224,29.25381,4,"[64, 22, 77, 19]"
807,14236,0.634285,3,"[38, 54, 25]"
808,14256,20.207449,5,"[30, 4, 4, 78, 14]"
809,14268,9.790777,3,"[63, 60, 7]"
810,14280,3.277526,3,"[64, 50, 3]"
811,14304,23.755961,6,"[9, 23, 78, 23, 6, 56]"
812,14316,25.145769,3,"[33, 78, 58]"
813,14332,23.130958,4,"[33, 77, 58, 1]"
814,14364,28.936847,8,"[29, 3, 3, 77, 15, 15, 64, 2]"
815,14392,12.173526,7,"[59, 23, 77, 13, 10, 10, 16]"
816,14412,26.889691,5,"[72, 14, 78, 28, 3]"
817,14436,18.396018,6,"[26, 35, 22, 3, 78, 5]"
818,14456,26.601706,5,"[2, 63, 22, 77, 5]"
819,14472,26.781841,4,"[73, 17, 77, 2]"
820,14500,23.723457,7,"[7, 23, 78, 22, 15, 60, 3]"
821,14520,8.985191,5,"[55, 20, 16, 76, 15]"
822,14540,26.570722,5,"[62, 27, 76, 27, 3]"
823,14560,9.537738,5,"[2, 65, 35, 63, 4]"
824,14576,19.773613,4,"[33, 78, 13, 19]"
825,14588,18.443685,3,"[33, 77, 7]"
826,14608,20.680804,5,"[9, 17, 10, 77, 17]"
827,14628,12.339409,5,"[7, 20, 15, 66, 61]"
828,14644,25.013258,4,"[34, 77, 30, 54]"
829,14680,25.344917,9,"[75, 4, 3, 3, 76, 4, 5, 23, 15]"
830,14692,9.785627,3,"[61, 68, 1]"
831,14712,19.484703,5,"[9, 15, 16, 78, 25]"
832,14732,19.563867,5,"[5, 11, 15, 77, 22]"
833,14748,7.548435,4,"[22, 15, 65, 2]"
834,14776,-4.118672,7,"[8, 52, 66, 14, 5, 44, 6]"
835,14788,19.534948,3,"[31, 78, 21]"
836,14800,25.125088,3,"[34, 77, 58]"
837,14816,21.028467,4,"[20, 15, 78, 4]"
838,14836,8.093079,5,"[7, 11, 14, 70, 2]"
839,14852,27.019317,4,"[65, 21, 76, 20]"
840,14872,18.523251,5,"[34, 77, 10, 11, 24]"
841,14888,4.731588,4,"[5, 40, 73, 38]"
842,14908,28.106426,5,"[65, 23, 76, 24, 7]"
843,14924,20.90268,4,"[20, 16, 78, 16]"
844,14940,26.438959,4,"[75, 15, 78, 14]"
845,14976,16.626178,9,"[9, 27, 77, 17, 4, 10, 20, 24, 20]"
846,15000,29.416462,6,"[33, 78, 22, 4, 70, 1]"
847,15016,7.740441,4,"[20, 16, 67, 1]"
848,15032,27.450279,4,"[63, 23, 78, 18]"
849,15056,19.028095,6,"[11, 23, 77, 18, 24, 3]"
850,15072,29.507502,4,"[65, 23, 77, 4]"
851,15092,5.235414,5,"[33, 3, 3, 59, 6]"
852,15112,11.69581,5,"[58, 11, 17, 67, 3]"
853,15136,27.47074,6,"[61, 11, 16, 78, 23, 6]"
854,15152,6.110604,4,"[27, 75, 40, 1]"
855,15172,27.561713,5,"[34, 77, 21, 66, 10]"
856,15188,18.645073,4,"[34, 77, 33, 12]"
857,15208,28.464114,5,"[65, 22, 78, 13, 30]"
858,15228,20.156176,5,"[11, 23, 78, 18, 13]"
859,15252,28.239419,6,"[65, 23, 77, 10, 24, 9]"
860,15276,25.435347,6,"[8, 23, 54, 78, 16, 16]"
861,15292,3.511898,4,"[61, 16, 24, 3]"
862,15316,4.528915,6,"[26, 3, 16, 63, 38, 10]"
863,15344,29.841312,7,"[8, 22, 4, 78, 27, 67, 2]"
864,15368,-7.400242,6,"[11, 41, 33, 4, 33, 8]"
865,15380,5.537566,3,"[64, 27, 13]"
866,15392,10.973757,3,"[67, 22, 54]"
867,15408,27.621583,4,"[63, 23, 77, 6]"
868,15420,3.217556,3,"[65, 49, 3]"
869,15428,8.360667,2,"[34, 70]"
870,15444,16.534757,4,"[40, 76, 36, 17]"
871,15456,20.339144,3,"[33, 78, 6]"
872,15476,25.464997,5,"[30, 3, 78, 67, 4]"
873,15500,13.641191,6,"[9, 17, 3, 76, 64, 13]"
874,15512,10.943849,3,"[65, 23, 55]"
875,15536,25.224692,6,"[15, 16, 3, 78, 55, 2]"
876,15552,25.727736,4,"[53, 34, 78, 4]"
877,15568,24.871589,4,"[34, 78, 56, 1]"
878,15576,4.95558,2,"[64, 40]"
879,15596,20.080666,5,"[20, 14, 78, 12, 19]"
880,15616,18.494517,5,"[20, 16, 78, 38, 17]"
881,15636,29.100333,5,"[34, 77, 17, 16, 64]"
882,15652,20.270752,4,"[22, 16, 78, 14]"
883,15668,10.640053,4,"[65, 23, 54, 1]"
884,15688,9.865547,5,"[75, 16, 76, 37, 4]"
885,15700,11.210153,3,"[65, 50, 2]"
886,15724,23.32484,6,"[8, 21, 4, 77, 55, 4]"
887,15740,2.482754,4,"[20, 15, 56, 13]"
888,15764,20.053512,6,"[7, 22, 4, 78, 21, 11]"
889,15780,19.798254,4,"[34, 78, 29, 2]"
890,15804,17.952066,6,"[11, 27, 77, 22, 11, 21]"
891,15820,23.130958,4,"[33, 77, 58, 1]"
892,15836,29.233213,4,"[65, 23, 77, 17]"
893,15856,25.032805,5,"[34, 78, 15, 66, 2]"
894,15876,20.15305,5,"[7, 27, 78, 16, 15]"
895,15896,24.864057,5,"[33, 78, 27, 56, 1]"
896,15920,17.913055,6,"[8, 23, 77, 1, 20, 27]"
897,15936,1.828814,4,"[34, 13, 54, 3]"
898,15956,27.642211,5,"[34, 77, 23, 67, 7]"
899,15972,10.32157,4,"[75, 27, 72, 8]"
900,15984,20.042064,3,"[34, 77, 19]"
901,16000,27.579768,4,"[72, 16, 78, 16]"
902,16016,14.422198,4,"[62, 22, 76, 9]"
903,16032,29.233213,4,"[65, 23, 77, 17]"
904,16044,9.405351,3,"[73, 56, 1]"
905,16064,28.888032,5,"[65, 23, 77, 10, 20]"
906,16080,13.489647,4,"[72, 16, 67, 1]"
907,16112,25.989517,8,"[25, 12, 77, 10, 10, 3, 61, 10]"
908,16128,9.049663,4,"[76, 31, 67, 8]"
909,16140,1.427994,3,"[75, 40, 2]"
910,16156,24.819987,4,"[33, 78, 54, 4]"
911,16184,16.275441,7,"[34, 3, 3, 77, 11, 36, 5]"
912,16208,-7.962814,6,"[30, 52, 1, 18, 6, 23]"
913,16228,28.644785,5,"[65, 22, 78, 31, 12]"
914,16244,29.507502,4,"[65, 23, 77, 4]"
915,16260,30.014733,4,"[65, 22, 78, 4]"
916,16272,20.318462,3,"[34, 77, 6]"
917,16292,20.703954,5,"[8, 15, 15, 77, 2]"
918,16316,25.471362,6,"[57, 28, 78, 9, 27, 9]"
919,16328,2.736371,3,"[48, 75, 20]"
920,16340,20.318462,3,"[34, 77, 6]"
921,16360,25.971782,5,"[13, 21, 77, 64, 7]"
922,16376,19.721123,4,"[33, 78, 27, 5]"
923,16392,25.406988,4,"[34, 78, 23, 60]"
924,16412,7.092989,5,"[53, 9, 22, 58, 1]"
925,16444,17.714913,8,"[34, 3, 77, 23, 19, 6, 32, 1]"
926,16464,7.142647,5,"[11, 27, 3, 62, 1]"
927,16492,16.56133,7,"[39, 77, 11, 4, 6, 10, 22]"
928,16508,26.774946,4,"[75, 15, 77, 2]"
929,16536,25.579292,7,"[2, 24, 4, 3, 4, 77, 55]"
930,16560,24.513958,6,"[9, 14, 17, 77, 64, 1]"
931,16580,28.50101,5,"[65, 22, 76, 15, 17]"
932,16596,20.356791,4,"[34, 4, 77, 2]"
933,16612,20.53122,4,"[20, 16, 77, 17]"
934,16644,28.839017,8,"[8, 23, 78, 7, 23, 3, 64, 2]"
935,16656,7.954212,3,"[13, 27, 64]"
936,16680,25.717821,6,"[7, 23, 4, 77, 67, 4]"
937,16696,15.636952,4,"[65, 22, 67, 2]"
938,16708,6.295867,3,"[33, 67, 4]"
939,16732,25.44055,6,"[15, 15, 3, 78, 65, 19]"
940,16748,20.10854,4,"[8, 27, 77, 18]"
941,16772,29.068168,6,"[34, 77, 16, 15, 64, 2]"
942,16804,25.591112,8,"[7, 58, 11, 10, 77, 2, 12, 18]"
943,16832,15.062994,7,"[8, 22, 15, 63, 34, 64, 2]"
944,16848,12.44946,4,"[63, 22, 67, 4]"
945,16868,16.959973,5,"[33, 77, 6, 31, 9]"
946,16888,28.595137,5,"[68, 22, 76, 19, 10]"
947,16932,17.909808,11,"[6, 23, 4, 78, 22, 10, 8, 1, 11, 12, 20]"
948,16944,20.339144,3,"[33, 78, 6]"
949,16964,25.588094,5,"[7, 15, 14, 77, 56]"
950,16976,20.421371,3,"[34, 78, 5]"
951,16996,21.141028,5,"[8, 23, 4, 78, 4]"
952,17012,25.691591,4,"[34, 77, 68, 3]"
953,17036,25.255292,6,"[8, 22, 4, 78, 55, 2]"
954,17060,7.958607,6,"[8, 11, 12, 4, 67, 2]"
955,17072,18.164702,3,"[33, 77, 20]"
956,17092,24.21655,5,"[33, 78, 26, 54, 4]"
957,17108,18.582399,4,"[34, 78, 22, 22]"
958,17132,25.274005,6,"[53, 15, 15, 4, 77, 5]"
959,17140,10.858685,2,"[53, 64]"
960,17172,11.565903,8,"[8, 21, 4, 68, 64, 11, 16, 16]"
961,17196,28.237358,6,"[33, 78, 15, 14, 64, 4]"
962,17212,2.470188,4,"[57, 9, 34, 4]"
963,17228,20.467435,4,"[26, 10, 78, 29]"
964,17244,25.381559,4,"[34, 77, 67, 4]"
965,17268,26.066539,6,"[62, 26, 77, 16, 10, 17]"
966,17292,19.263699,6,"[6, 23, 10, 77, 10, 17]"
967,17312,18.916701,5,"[21, 16, 78, 28, 13]"
968,17328,20.350253,4,"[11, 22, 78, 19]"
969,17340,15.561066,3,"[65, 27, 64]"
970,17352,8.915628,3,"[53, 62, 2]"
971,17360,8.360667,2,"[34, 70]"
972,17384,24.858863,6,"[34, 78, 21, 4, 56, 2]"
973,17400,25.751839,4,"[8, 27, 78, 56]"
974,17420,25.446787,5,"[30, 4, 77, 23, 61]"
975,17440,19.478772,5,"[8, 23, 78, 19, 15]"
976,17460,19.893686,5,"[33, 4, 76, 23, 7]"
977,17484,18.745278,6,"[9, 22, 4, 77, 38, 6]"
978,17500,25.640309,4,"[34, 78, 67, 3]"
